S,T,M,F,W,TM,CO,C,
"0,000000028",72000000,"1139,521668",1938000000,"0,000000089",81,52,"0,0008910846079",
"0,00000004",64000000,"1451,883936",1894000000,"0,000000013",-10,78,"0,2964774931",
"0,000000023",99000000,"1009,152156",1403000000,"0,000000068",3,98,"40,36101361",
"0,000000029",83000000,"1073,403237",1040000000,"0,000000059",248,98,"0,005562991093",
"0,000000039",93000000,"1375,057795",1277000000,"0,000000053",152,24,"1,165846618",
"0,00000002",90000000,"1241,650825",1187000000,"0,000000006",156,13,"0,02081316228",
"0,000000057",67000000,"1471,479032",1031000000,"0,000000055",78,5,"2,606292827",
"0,000000058",64000000,"1241,612103",533000000,"0,000000092",207,73,"0,07548978205",
"0,00000004",34000000,"1485,212087",726000000,"0,00000005",268,58,"0,01092781949",
"0,000000052",44000000,"1237,506682",735000000,"0,000000034",19,86,"22,2163763",
"0,000000043",38000000,"1376,674087",1419000000,"0,000000059",105,87,"0,001135927041",
"0,00000005",50000000,"1078,297922",787000000,"0,000000037",6,11,"423,149149",
"0,000000059",69000000,"1096,921903",1144000000,"0,000000056",195,32,"0,004645200001",
"0,000000045",37000000,"1241,747305",1010000000,"0,000000052",183,46,"1,108925611",
"0,000000045",40000000,"1323,769876",1224000000,"0,000000061",290,5,"161,2637288",
"0,000000054",47000000,"1349,032234",745000000,"0,000000066",232,12,"0,1822847385",
"0,000000054",60000000,"1296,040599",429000000,"0,000000035",209,22,"0,0003191869549",
"0,000000055",32000000,"1125,459374",259000000,"0,000000028",94,6,"0,004787645074",
"0,000000056",37000000,"1289,446585",280000000,"0,000000081",95,8,"0,0002214354576",
"0,000000054",63000000,"1479,865889",602000000,"0,000000059",35,10,"0,3658274678",
"0,000000056",66000000,"1442,535514",848000000,"0,000000077",221,39,"0,7510361285",
"0,000000055",45000000,"1424,832736",1469000000,"0,00000007",258,32,"3,614094716",
"0,000000059",31000000,"1143,74219",1272000000,"0,000000014",17,36,"0,0001946889906",
"0,000000058",41000000,"1018,576439",1476000000,"0,000000006",94,78,"0,005040340551",
"0,000000044",59000000,"1238,398646",520000000,"0,000000034",266,24,"141,0602994",
"0,00000004",47000000,"1416,888853",770000000,"0,00000004",291,86,"0,0006497038125",
"0,000000051",50000000,"1310,38967",480000000,"0,000000056",111,52,"5,209480369",
"0,000000053",37000000,"1027,121658",1494000000,"0,000000067",58,65,"0,004491455703",
"0,000000047",30000000,"1460,150555",606000000,"0,000000096",246,44,"0,01423013901",
"0,000000056",41000000,"1336,140098",662000000,"0,000000039",-2,71,"0,02540545565",
"0,000000057",43000000,"1007,343462",888000000,"0,000000094",209,8,"1,115729799",
"0,000000044",48000000,"1178,385924",1495000000,"0,000000022",261,16,"0,003140842328",
"0,000000054",35000000,"1131,587521",746000000,"0,000000003",14,82,"15,51658421",
"0,000000045",50000000,"1339,494611",1317000000,"0,000000027",19,40,"100,9806493",
"0,000000054",60000000,"1062,139297",1304000000,"0,000000069",240,21,"34,51280368",
"0,000000042",66000000,"1283,919125",291000000,"0,000000098",80,45,"0,00154643917",
"0,000000046",30000000,"1291,816477",454000000,"0,00000005",118,60,"127,5810636",
"0,00000005",37000000,"1413,14781",1440000000,"0,000000095",252,20,"44,71267469",
"0,000000058",39000000,"1121,438667",660000000,"0,000000046",142,87,"0,00595079307",
"0,000000053",70000000,"1323,606334",733000000,"0,000000058",183,77,"0,001938803757",
"0,000000044",66000000,"1408,641854",1155000000,"0,000000067",82,73,"0,02099946814",
"0,000000058",39000000,"1142,252044",981000000,"0,000000058",83,47,"33,43771139",
"0,000000054",50000000,"1164,441042",752000000,"0,000000006",223,33,"0,0001250133736",
"0,000000042",44000000,"1283,069588",1262000000,"0,000000011",75,20,"72,92242782",
"0,00000006",59000000,"1398,012948",956000000,"0,000000046",147,90,"54,13144464",
"0,00000006",63000000,"1131,831859",377000000,"0,00000001",261,1,"651,1901007",
"0,000000054",46000000,"1085,804195",1450000000,"0,000000061",97,59,"0,006058909688",
"0,000000051",56000000,"1230,091408",718000000,"0,000000075",73,55,"0,001449624329",
"0,000000053",43000000,"1136,509871",1311000000,"0,000000009",98,7,"0,5306088844",
"0,00000005",36000000,"1375,71303",1374000000,"0,000000006",282,98,"0,3437606045",
"0,000000053",47000000,"1235,294941",1405000000,"0,000000005",189,23,"125,0134266",
"0,000000041",44000000,"1077,463052",300000000,"0,000000054",45,48,"5,141427884",
"0,000000045",52000000,"1295,740913",1327000000,"0,000000012",211,29,"0,03135950707",
"0,000000042",39000000,"1019,159402",1334000000,"0,000000073",212,37,"185,8732282",
"0,00000006",61000000,"1188,599466",1461000000,"0,000000001",79,59,"0,003625739713",
"0,000000054",51000000,"1386,398817",709000000,"0,000000024",40,9,"0,0002485960285",
"0,000000047",48000000,"1285,043408",1419000000,"0,000000007",21,79,"0,001601274675",
"0,000000052",43000000,"1250,462113",277000000,"0,000000022",28,66,"113,0598685",
"0,00000006",55000000,"1176,554767",372000000,"0,000000025",250,36,"94,16887455",
"0,000000049",32000000,"1362,0207",756000000,"0,000000085",185,75,"358,1784362",
"0,000000047",63000000,"1062,024907",550000000,"0,000000079",26,54,"0,01808933662",
"0,000000053",55000000,"1486,901989",846000000,"0,000000031",251,88,"183,5000283",
"0,000000054",57000000,"1018,519511",293000000,"0,000000067",207,4,"0,09259230699",
"0,00000006",45000000,"1380,40644",1008000000,"0,000000059",63,17,"0,0002775235813",
"0,000000053",68000000,"1059,250921",1109000000,"0,00000004",101,53,"24,64542469",
"0,000000048",45000000,"1091,306214",983000000,"0,000000082",213,65,"0,9815421343",
"0,000000045",53000000,"1089,684695",1398000000,"0,000000043",240,96,"80,87687212",
"0,000000051",57000000,"1465,306883",989000000,"0,000000008",15,87,"0,002333262647",
"0,000000042",51000000,"1479,779967",1290000000,"0,000000017",180,46,"8,124333094",
"0,000000042",64000000,"1066,846431",1291000000,"0,000000016",116,98,"2,826939623",
"0,000000044",57000000,"1301,83163",1390000000,"0,000000031",90,10,"1,6571582",
"0,000000057",56000000,"1101,877039",508000000,"0,00000004",42,22,"0,0003157347307",
"0,000000055",55000000,"1234,266486",1036000000,"0,00000009",45,51,"0,0486085505",
"0,000000047",40000000,"1029,77624",1072000000,"0,00000002",279,39,"1,264824849",
"0,000000048",38000000,"1292,376632",397000000,"0,000000012",81,12,"1,409586803",
"0,000000043",41000000,"1134,628595",729000000,"0,000000005",107,83,"6,528994221",
"0,000000052",31000000,"1327,996107",1122000000,"0,000000065",227,45,"177,0630406",
"0,000000052",32000000,"1252,481551",1421000000,"0,000000086",244,80,"0,3986323828",
"0,000000054",38000000,"1497,499101",758000000,"0,000000083",154,72,"0,0141625939",
"0,000000049",60000000,"1247,299598",625000000,"0,000000042",162,43,"0,05438823396",
"0,000000041",70000000,"1057,488094",1080000000,"0,000000097",249,45,"241,8363837",
"0,000000043",58000000,"1202,5185",1458000000,"0,00000002",82,3,"199,6714538",
"0,00000004",33000000,"1031,731224",1384000000,"0,000000043",59,48,"0,001073279726",
"0,000000054",64000000,"1163,450707",794000000,"0,000000055",144,86,"0,0007838310376",
"0,000000041",56000000,"1443,193562",1439000000,"0,00000003",135,37,"0,002465817848",
"0,00000005",34000000,"1277,238835",1356000000,"0,000000041",278,88,"746,7116515",
"0,000000041",47000000,"1308,595267",841000000,"0,000000079",240,47,"10,10434942",
"0,000000041",41000000,"1238,335391",708000000,"0,000000051",-2,73,"1,112969371",
"0,000000051",33000000,"1407,338146",975000000,"0,000000041",243,79,"0,1436645498",
"0,000000059",41000000,"1348,154122",1387000000,"0,000000005",39,19,"0,04829420217",
"0,000000056",56000000,"1114,705703",382000000,"0,000000009",63,68,"0,06132398776",
"0,00000005",57000000,"1034,954884",978000000,"0,000000092",191,88,"26,91164031",
"0,000000043",43000000,"1304,101945",1008000000,"0,000000036",283,25,"0,006604003347",
"0,000000049",53000000,"1284,365206",884000000,"0,000000003",14,60,"6,748963514",
"0,000000048",42000000,"1393,210999",341000000,"0,000000071",133,59,"0,005577180894",
"0,000000052",56000000,"1290,196903",328000000,"0,000000027",195,95,"0,007843898718",
"0,000000057",55000000,"1023,099453",396000000,"0,000000074",150,80,"0,7044143798",
"0,00000004",33000000,"1320,184737",1351000000,"0,000000053",267,83,"17,87086949",
"0,000000053",66000000,"1301,531732",1452000000,"0,000000071",45,25,"0,001132942117",
"0,000000056",33000000,"1380,570533",1224000000,"0,00000002",17,95,"72,11188691",
"0,000000042",63000000,"1016,516337",1281000000,"0,000000065",263,42,"0,06648302383",
"0,000000046",69000000,"1468,505996",201000000,"0,000000059",129,34,"1,148948881",
"0,000000045",40000000,"1183,058642",846000000,"0,000000066",291,17,"0,4500598947",
"0,000000052",67000000,"1491,287766",706000000,"0,000000067",24,73,"0,003925582082",
"0,000000057",48000000,"1245,27981",1070000000,"0,00000002",165,17,"0,1668547445",
"0,000000048",68000000,"1158,522228",1071000000,"0,000000036",152,50,"129,9415943",
"0,000000045",39000000,"1432,806374",469000000,"0,00000007",282,81,"0,04581050426",
"0,000000048",49000000,"1177,305736",1136000000,"0,000000007",76,39,"0,3387986097",
"0,00000004",65000000,"1200,283578",1476000000,"0,000000009",207,86,"0,0008624342392",
"0,000000055",49000000,"1394,07623",795000000,"0,000000017",101,60,"0,01265295008",
"0,000000049",53000000,"1342,975736",1183000000,"0,000000042",143,28,"0,04592902475",
"0,000000045",48000000,"1380,431725",499000000,"0,000000081",65,6,"0,0001331696036",
"0,00000004",51000000,"1330,958184",798000000,"0,000000005",269,17,"14,21771496",
"0,000000044",32000000,"1487,221103",860000000,"0,000000047",136,24,"508,5953104",
"0,000000058",33000000,"1385,95918",1419000000,"0,000000046",114,43,"1,263765539",
"0,000000047",45000000,"1232,706378",1005000000,"0,00000002",69,50,"0,003137141114",
"0,00000004",52000000,"1405,371734",798000000,"0,000000018",86,4,"0,004528609945",
"0,000000052",52000000,"1320,498401",649000000,"0,00000002",148,75,"1,073409978",
"0,000000045",32000000,"1029,531384",232000000,"0,000000022",148,29,"0,000541722648",
"0,00000004",63000000,"1133,01896",989000000,"0,000000086",85,53,"0,0002060857456",
"0,000000054",67000000,"1033,565853",816000000,"0,000000094",-2,72,"24,53258223",
"0,000000059",36000000,"1130,991194",662000000,"0,00000008",171,5,"0,02024616259",
"0,000000047",62000000,"1081,798737",232000000,"0,000000081",133,72,"0,06192239244",
"0,000000047",50000000,"1131,271571",1341000000,"0,00000006",105,19,"306,7994968",
"0,000000045",65000000,"1308,976043",768000000,"0,000000035",240,48,"0,00320478207",
"0,00000006",37000000,"1489,384776",338000000,"0,000000013",95,1,"0,07805800582",
"0,000000046",40000000,"1231,938648",557000000,"0,000000077",156,77,"0,000167759124",
"0,000000058",69000000,"1092,397675",914000000,"0,000000061",244,62,"95,63794816",
"0,000000043",62000000,"1261,555312",1413000000,"0,000000051",31,70,"0,0007355935837",
"0,000000054",61000000,"1468,069112",520000000,"0,000000059",195,51,"71,71768087",
"0,000000046",50000000,"1386,841596",238000000,"0,00000006",96,7,"97,69697812",
"0,000000053",32000000,"1441,1535",843000000,"0,000000031",226,87,"0,3526637266",
"0,000000051",57000000,"1070,614227",956000000,"0,000000034",283,83,"0,0001777479054",
"0,000000053",45000000,"1453,742429",518000000,"0,000000066",271,86,"0,007444905309",
"0,000000058",34000000,"1103,475864",423000000,"0,000000014",110,75,"0,0010291165",
"0,000000045",56000000,"1007,8392",563000000,"0,000000032",228,73,"235,5482238",
"0,00000005",39000000,"1255,410398",1391000000,"0,000000042",285,39,"16,56195239",
"0,000000052",37000000,"1162,026402",1353000000,"0,00000004",34,94,"0,000764689041",
"0,000000052",40000000,"1382,126882",1427000000,"0,000000005",204,81,"0,0001003859315",
"0,000000048",58000000,"1104,96983",847000000,"0,000000039",40,46,"0,3597009297",
"0,000000053",43000000,"1347,164576",1255000000,"0,000000008",125,11,"0,0666895743",
"0,00000004",45000000,"1154,279118",244000000,"0,000000097",6,8,"0,7071065484",
"0,00000005",34000000,"1316,620252",1040000000,"0,000000073",157,19,"0,07453518867",
"0,000000055",59000000,"1465,404726",1206000000,"0,000000073",234,61,"0,009894853733",
"0,000000049",41000000,"1347,450501",340000000,"0,000000052",149,93,"0,089455494",
"0,000000047",31000000,"1040,09266",1304000000,"0,000000038",211,50,"0,01122374493",
"0,000000046",68000000,"1094,21952",948000000,"0,000000041",32,56,"10,96682795",
"0,000000059",41000000,"1063,556764",1238000000,"0,000000001",297,42,"376,4826526",
"0,000000041",70000000,"1094,799658",740000000,"0,000000073",84,56,"0,0001933551442",
"0,000000041",66000000,"1072,888131",672000000,"0,00000004",217,96,"0,0005632034235",
"0,000000044",50000000,"1100,096648",324000000,"0,000000026",114,90,"223,8942756",
"0,000000057",59000000,"1123,041755",620000000,"0,000000048",109,49,"472,2017923",
"0,000000046",60000000,"1493,88214",454000000,"0,000000076",72,25,"0,0002727118016",
"0,000000047",67000000,"1010,571595",210000000,"0,000000043",268,74,"3,888447093",
"0,000000048",67000000,"1409,105422",988000000,"0,000000074",99,88,"724,6939351",
"0,000000052",52000000,"1286,490928",409000000,"0,000000023",226,94,"58,02730459",
"0,00000004",61000000,"1409,768978",401000000,"0,00000009",259,15,"7,014069294",
"0,000000058",64000000,"1418,390147",822000000,"0,000000057",209,51,"0,6907471482",
"0,000000059",51000000,"1241,044809",685000000,"0,000000067",200,33,"0,0001339749539",
"0,000000054",55000000,"1486,238404",1378000000,"0,00000002",127,10,"2,654283423",
"0,000000047",48000000,"1393,550972",1024000000,"0,000000021",30,70,"4,715019362",
"0,000000053",33000000,"1036,928279",316000000,"0,000000026",298,66,"4,789338168",
"0,000000048",30000000,"1014,681561",994000000,"0,0000001",226,85,"109,972065",
"0,000000049",54000000,"1008,20814",509000000,"0,000000066",79,1,"1,986561617",
"0,000000051",40000000,"1284,983656",437000000,"0,000000009",32,57,"60,46789722",
"0,000000053",55000000,"1424,610341",1005000000,"0,000000001",17,63,"0,7212764778",
"0,000000044",32000000,"1460,50812",1461000000,"0,00000003",20,99,"0,004215084402",
"0,000000057",69000000,"1085,563722",756000000,"0,00000001",139,29,"0,03066450896",
"0,000000056",31000000,"1132,847355",1163000000,"0,000000014",136,35,"0,0003232690198",
"0,000000041",41000000,"1311,125673",798000000,"0,000000059",261,37,"0,00328811945",
"0,00000005",49000000,"1342,544162",944000000,"0,000000093",128,49,"0,0003446253039",
"0,000000042",32000000,"1093,54727",1310000000,"0,000000014",60,77,"34,79584935",
"0,000000043",55000000,"1284,356142",1342000000,"0,000000003",192,63,"0,006391293608",
"0,000000046",45000000,"1465,868876",1256000000,"0,00000005",106,61,"0,4651116831",
"0,000000042",52000000,"1195,44702",278000000,"0,000000073",28,27,"0,02207117799",
"0,000000059",67000000,"1042,422113",412000000,"0,000000087",139,100,"0,004091223246",
"0,000000042",61000000,"1421,218599",677000000,"0,000000009",29,90,"53,1372489",
"0,000000047",49000000,"1393,788475",909000000,"0,000000096",145,78,"41,46460814",
"0,000000058",46000000,"1104,778135",1085000000,"0,000000007",267,94,"73,44801416",
"0,000000049",43000000,"1081,547268",1480000000,"0,000000016",269,39,"0,002520888093",
"0,000000053",32000000,"1261,848296",1445000000,"0,000000027",0,94,"0,001529597272",
"0,000000046",61000000,"1319,962727",610000000,"0,000000099",281,44,"0,006117523212",
"0,000000042",38000000,"1445,480196",603000000,"0,00000001",150,11,"0,0001525053478",
"0,000000058",44000000,"1134,349943",1429000000,"0,000000001",61,79,"0,000267186907",
"0,000000044",46000000,"1106,741042",964000000,"0,000000048",267,40,"15,82825758",
"0,000000051",61000000,"1213,772597",843000000,"0,00000008",46,96,"0,04332995404",
"0,000000043",36000000,"1146,450827",778000000,"0,000000012",187,79,"0,01142897896",
"0,00000006",50000000,"1081,325462",359000000,"0,00000005",143,57,"404,1042538",
"0,000000042",57000000,"1377,180733",770000000,"0,000000039",243,56,"0,004704988509",
"0,000000055",31000000,"1033,717199",819000000,"0,000000067",38,70,"0,0969395005",
"0,000000054",58000000,"1467,556727",1002000000,"0,000000096",250,67,"0,005469997368",
"0,000000048",53000000,"1096,182596",1423000000,"0,000000016",133,13,"30,45338123",
"0,000000051",51000000,"1286,205048",407000000,"0,000000098",25,36,"0,001166022925",
"0,000000052",59000000,"1444,718187",1471000000,"0,000000087",282,16,"51,87723142",
"0,000000048",62000000,"1459,513256",728000000,"0,000000056",282,19,"173,0547655",
"0,000000043",35000000,"1318,86527",1463000000,"0,000000059",-5,9,"228,8608009",
"0,000000046",36000000,"1285,156764",626000000,"0,000000056",85,4,"116,8312669",
"0,000000044",51000000,"1471,185073",1499000000,"0,00000005",187,17,"0,0006937956824",
"0,000000056",46000000,"1226,762183",436000000,"0,000000078",56,99,"20,80862193",
